Age,Working Professional or Student,Dietary Habits,Degree,Have you ever had suicidal thoughts ?,Work/Study Hours,Financial Stress,Job/Study Satisfaction,Work/Academic Pressure,Depression
"[18.0, 28.5)",Student,Unhealthy,MA,No,"[0.0, 3.0)",4,2.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,MD,Yes,"[9.0, 12.012)",4,1.0,1.0,Yes
"[28.5, 39.0)",Student,Unhealthy,BCA,Yes,"[6.0, 9.0)",1,3.0,4.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[3.0, 6.0)",5,5.0,2.0,Yes
"[18.0, 28.5)",Student,Moderate,MSc,No,"[9.0, 12.012)",3,1.0,5.0,Yes
"[18.0, 28.5)",Student,Moderate,M.Ed,No,"[3.0, 6.0)",5,2.0,5.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[3.0, 6.0)",4,5.0,2.0,Yes
"[28.5, 39.0)",Student,Moderate,B.Com,Yes,"[9.0, 12.012)",4,5.0,3.0,Yes
"[18.0, 28.5)",Student,Moderate,B.Arch,Yes,"[9.0, 12.012)",5,2.0,1.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[9.0, 12.012)",4,5.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,MA,Yes,"[9.0, 12.012)",3,5.0,3.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[6.0, 9.0)",5,3.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,Class 12,Yes,"[6.0, 9.0)",2,3.0,3.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,MBA,Yes,"[0.0, 3.0)",4,1.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,Class 12,Yes,"[9.0, 12.012)",4,3.0,1.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Arch,Yes,"[9.0, 12.012)",5,1.0,2.0,Yes
"[39.0, 49.5)",Working Professional,Moderate,MHM,Yes,"[6.0, 9.0)",4,2.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,BA,Yes,"[3.0, 6.0)",3,1.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,Class 12,Yes,"[9.0, 12.012)",4,1.0,1.0,Yes
"[18.0, 28.5)",Student,Healthy,MA,Yes,"[6.0, 9.0)",1,2.0,5.0,Yes
"[28.5, 39.0)",Student,Moderate,M.Com,Yes,"[3.0, 6.0)",5,4.0,3.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,Class 12,Yes,"[9.0, 12.012)",3,1.0,5.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[9.0, 12.012)",1,2.0,4.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,M.Ed,Yes,"[0.0, 3.0)",2,2.0,4.0,Yes
"[28.5, 39.0)",Student,Moderate,M.Ed,Yes,"[6.0, 9.0)",4,4.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,Yes,"[0.0, 3.0)",5,1.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,Class 12,Yes,"[3.0, 6.0)",2,2.0,4.0,Yes
"[28.5, 39.0)",Student,Healthy,B.Tech,Yes,"[6.0, 9.0)",1,2.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,MHM,Yes,"[0.0, 3.0)",5,2.0,1.0,Yes
"[28.5, 39.0)",Student,Moderate,M.Pharm,Yes,"[6.0, 9.0)",4,4.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Moderate,B.Com,Yes,"[6.0, 9.0)",3,2.0,5.0,Yes
"[28.5, 39.0)",Student,Moderate,BCA,Yes,"[9.0, 12.012)",3,4.0,3.0,Yes
"[28.5, 39.0)",Student,Moderate,BCA,Yes,"[9.0, 12.012)",3,4.0,3.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,B.Tech,Yes,"[6.0, 9.0)",5,3.0,3.0,Yes
"[28.5, 39.0)",Student,Moderate,MD,Yes,"[9.0, 12.012)",4,4.0,2.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,Class 12,Yes,"[0.0, 3.0)",5,1.0,5.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[6.0, 9.0)",3,2.0,5.0,Yes
"[18.0, 28.5)",Student,Healthy,B.Com,Yes,"[9.0, 12.012)",2,4.0,3.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,LLM,Yes,"[9.0, 12.012)",2,1.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,PhD,Yes,"[6.0, 9.0)",3,2.0,4.0,Yes
"[18.0, 28.5)",Student,Moderate,BE,Yes,"[3.0, 6.0)",5,4.0,5.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[3.0, 6.0)",4,4.0,2.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,MA,Yes,"[6.0, 9.0)",5,3.0,3.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,Class 12,Yes,"[6.0, 9.0)",5,2.0,2.0,Yes
"[49.5, 60.042)",Working Professional,Moderate,M.Tech,Yes,"[9.0, 12.012)",5,1.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,BHM,Yes,"[6.0, 9.0)",2,3.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,BA,Yes,"[0.0, 3.0)",4,4.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,MD,Yes,"[9.0, 12.012)",4,1.0,3.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[6.0, 9.0)",5,5.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,M.Pharm,Yes,"[9.0, 12.012)",5,1.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,BHM,Yes,"[9.0, 12.012)",4,3.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,M.Com,Yes,"[6.0, 9.0)",5,5.0,1.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,Yes,"[6.0, 9.0)",2,4.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Com,No,"[9.0, 12.012)",2,2.0,4.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,LLB,Yes,"[3.0, 6.0)",5,1.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,Class 12,Yes,"[9.0, 12.012)",4,3.0,3.0,Yes
"[18.0, 28.5)",Student,Healthy,M.Com,Yes,"[0.0, 3.0)",5,3.0,2.0,Yes
"[18.0, 28.5)",Student,Moderate,MBBS,Yes,"[0.0, 3.0)",4,4.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,Class 12,Yes,"[9.0, 12.012)",4,1.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,B.Com,Yes,"[9.0, 12.012)",2,2.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Pharm,Yes,"[9.0, 12.012)",2,5.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,Yes,"[6.0, 9.0)",5,5.0,2.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,BE,Yes,"[9.0, 12.012)",4,1.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Arch,Yes,"[6.0, 9.0)",5,1.0,2.0,Yes
"[18.0, 28.5)",Student,Unhealthy,M.Com,Yes,"[6.0, 9.0)",2,4.0,3.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,MCA,Yes,"[9.0, 12.012)",4,1.0,5.0,Yes
"[28.5, 39.0)",Student,Unhealthy,MBA,Yes,"[3.0, 6.0)",1,1.0,5.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[6.0, 9.0)",4,4.0,3.0,Yes
"[18.0, 28.5)",Student,Healthy,MCA,No,"[3.0, 6.0)",4,1.0,3.0,Yes
"[28.5, 39.0)",Student,Unhealthy,BCA,Yes,"[6.0, 9.0)",3,3.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,LLM,Yes,"[9.0, 12.012)",2,5.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,Class 12,Yes,"[9.0, 12.012)",3,5.0,4.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,No,"[9.0, 12.012)",1,1.0,4.0,Yes
"[28.5, 39.0)",Student,Unhealthy,B.Tech,Yes,"[0.0, 3.0)",4,2.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,BHM,Yes,"[9.0, 12.012)",4,3.0,2.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Pharm,Yes,"[3.0, 6.0)",2,2.0,3.0,Yes
"[28.5, 39.0)",Working Professional,Healthy,MCA,Yes,"[9.0, 12.012)",5,1.0,5.0,Yes
"[18.0, 28.5)",Student,Moderate,MCA,No,"[9.0, 12.012)",4,3.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,Class 12,Yes,"[9.0, 12.012)",3,5.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,BA,No,"[0.0, 3.0)",3,1.0,5.0,Yes
"[18.0, 28.5)",Student,Moderate,M.Pharm,Yes,"[3.0, 6.0)",3,1.0,4.0,Yes
"[28.5, 39.0)",Student,Moderate,LLB,Yes,"[9.0, 12.012)",4,4.0,3.0,Yes
"[28.5, 39.0)",Student,Healthy,MD,Yes,"[9.0, 12.012)",2,5.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,B.Pharm,Yes,"[0.0, 3.0)",5,4.0,5.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[6.0, 9.0)",3,2.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,Class 12,Yes,"[0.0, 3.0)",5,4.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,MD,Yes,"[6.0, 9.0)",3,1.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,Class 12,Yes,"[9.0, 12.012)",3,3.0,1.0,Yes
"[28.5, 39.0)",Student,Healthy,LLB,Yes,"[9.0, 12.012)",2,3.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,MCA,Yes,"[9.0, 12.012)",5,1.0,3.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,MBBS,Yes,"[9.0, 12.012)",5,1.0,5.0,Yes
"[18.0, 28.5)",Student,Moderate,B.Arch,Yes,"[9.0, 12.012)",5,3.0,3.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[0.0, 3.0)",4,5.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,M.Com,Yes,"[6.0, 9.0)",5,4.0,2.0,Yes
"[28.5, 39.0)",Student,Moderate,BE,Yes,"[9.0, 12.012)",5,3.0,2.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,No,"[6.0, 9.0)",4,4.0,5.0,Yes
"[18.0, 28.5)",Student,Healthy,BBA,Yes,"[6.0, 9.0)",2,4.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,Class 12,Yes,"[9.0, 12.012)",4,1.0,3.0,Yes
"[28.5, 39.0)",Student,Unhealthy,B.Pharm,Yes,"[3.0, 6.0)",2,3.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,B.Tech,Yes,"[6.0, 9.0)",5,2.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,Yes,"[9.0, 12.012)",1,2.0,3.0,Yes
"[18.0, 28.5)",Student,Healthy,BA,No,"[3.0, 6.0)",5,2.0,5.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,No,"[9.0, 12.012)",1,1.0,4.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,BBA,Yes,"[9.0, 12.012)",5,1.0,5.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,LLM,Yes,"[9.0, 12.012)",5,1.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Healthy,Class 12,Yes,"[0.0, 3.0)",4,1.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,M.Tech,Yes,"[0.0, 3.0)",4,4.0,1.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[9.0, 12.012)",2,4.0,3.0,Yes
"[18.0, 28.5)",Student,Healthy,MBA,Yes,"[6.0, 9.0)",2,3.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,MSc,No,"[9.0, 12.012)",3,1.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,LLB,Yes,"[9.0, 12.012)",5,2.0,4.0,Yes
"[18.0, 28.5)",Student,Healthy,MBBS,No,"[6.0, 9.0)",4,1.0,3.0,Yes
"[28.5, 39.0)",Student,Healthy,MBA,Yes,"[0.0, 3.0)",4,1.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,Yes,"[6.0, 9.0)",5,3.0,2.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,M.Com,Yes,"[6.0, 9.0)",5,4.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,MCA,Yes,"[0.0, 3.0)",5,2.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,BSc,Yes,"[9.0, 12.012)",2,1.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,M.Ed,Yes,"[0.0, 3.0)",5,2.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,Class 12,No,"[0.0, 3.0)",5,1.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,BCA,No,"[9.0, 12.012)",1,1.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,MHM,Yes,"[6.0, 9.0)",3,2.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Arch,Yes,"[9.0, 12.012)",5,1.0,2.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,BCA,Yes,"[0.0, 3.0)",3,3.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,BCA,Yes,"[9.0, 12.012)",4,1.0,3.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,Class 12,No,"[3.0, 6.0)",3,1.0,4.0,Yes
"[28.5, 39.0)",Student,Healthy,MD,Yes,"[9.0, 12.012)",2,3.0,5.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,MHM,Yes,"[6.0, 9.0)",3,2.0,4.0,Yes
"[28.5, 39.0)",Student,Healthy,M.Ed,Yes,"[0.0, 3.0)",5,1.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,B.Arch,No,"[9.0, 12.012)",1,1.0,5.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,M.Tech,Yes,"[9.0, 12.012)",1,1.0,4.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[9.0, 12.012)",5,2.0,1.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Pharm,Yes,"[3.0, 6.0)",1,4.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,Class 12,No,"[9.0, 12.012)",4,3.0,2.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,MA,Yes,"[6.0, 9.0)",3,3.0,3.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,LLB,Yes,"[9.0, 12.012)",5,2.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,BE,Yes,"[3.0, 6.0)",5,1.0,1.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,MCA,Yes,"[3.0, 6.0)",5,2.0,4.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[9.0, 12.012)",4,5.0,4.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[6.0, 9.0)",1,4.0,3.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,Class 12,Yes,"[6.0, 9.0)",2,1.0,4.0,Yes
"[28.5, 39.0)",Student,Moderate,BBA,Yes,"[3.0, 6.0)",2,1.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,No,"[6.0, 9.0)",4,1.0,3.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,M.Ed,Yes,"[3.0, 6.0)",5,2.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,MA,No,"[0.0, 3.0)",4,2.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,No,"[6.0, 9.0)",2,4.0,4.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[9.0, 12.012)",1,4.0,3.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,M.Ed,Yes,"[0.0, 3.0)",5,2.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,MBBS,Yes,"[6.0, 9.0)",4,3.0,1.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,Class 12,Yes,"[3.0, 6.0)",4,1.0,4.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,MA,Yes,"[6.0, 9.0)",4,3.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,MCA,Yes,"[9.0, 12.012)",4,1.0,2.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,Class 12,No,"[9.0, 12.012)",4,4.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,B.Com,Yes,"[6.0, 9.0)",2,2.0,5.0,Yes
"[28.5, 39.0)",Student,Healthy,M.Pharm,Yes,"[9.0, 12.012)",4,3.0,2.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,BBA,Yes,"[9.0, 12.012)",3,1.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,No,"[6.0, 9.0)",3,4.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,BCA,Yes,"[9.0, 12.012)",5,4.0,2.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,MA,Yes,"[6.0, 9.0)",5,5.0,3.0,Yes
"[18.0, 28.5)",Student,Moderate,B.Arch,Yes,"[6.0, 9.0)",3,2.0,5.0,Yes
"[39.0, 49.5)",Working Professional,Moderate,MBBS,Yes,"[9.0, 12.012)",5,1.0,5.0,Yes
"[28.5, 39.0)",Student,Unhealthy,B.Pharm,Yes,"[3.0, 6.0)",2,4.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Ed,No,"[3.0, 6.0)",5,2.0,5.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,No,"[9.0, 12.012)",1,2.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,B.Tech,Yes,"[6.0, 9.0)",5,3.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,MA,Yes,"[9.0, 12.012)",5,5.0,3.0,Yes
"[28.5, 39.0)",Student,Moderate,M.Pharm,Yes,"[3.0, 6.0)",5,4.0,3.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,BHM,Yes,"[3.0, 6.0)",5,1.0,3.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,B.Tech,No,"[9.0, 12.012)",1,1.0,5.0,Yes
"[28.5, 39.0)",Student,Unhealthy,B.Ed,Yes,"[3.0, 6.0)",2,1.0,4.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[6.0, 9.0)",3,2.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,MBBS,Yes,"[9.0, 12.012)",1,1.0,2.0,Yes
"[18.0, 28.5)",Student,Unhealthy,BSc,Yes,"[3.0, 6.0)",1,2.0,3.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,No,"[6.0, 9.0)",3,2.0,3.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,MA,Yes,"[9.0, 12.012)",5,3.0,3.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,MCA,Yes,"[3.0, 6.0)",1,1.0,5.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,MCA,Yes,"[9.0, 12.012)",4,1.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,BSc,Yes,"[3.0, 6.0)",4,2.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,Class 12,Yes,"[9.0, 12.012)",3,1.0,2.0,Yes
"[28.5, 39.0)",Working Professional,Moderate,Class 12,Yes,"[0.0, 3.0)",5,2.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Moderate,BE,Yes,"[6.0, 9.0)",3,2.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,MCA,Yes,"[9.0, 12.012)",5,2.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,BCA,Yes,"[3.0, 6.0)",3,3.0,4.0,Yes
"[18.0, 28.5)",Student,Healthy,M.Com,Yes,"[0.0, 3.0)",5,1.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Arch,Yes,"[9.0, 12.012)",5,1.0,2.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,B.Pharm,No,"[3.0, 6.0)",3,2.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,MA,Yes,"[6.0, 9.0)",2,1.0,3.0,Yes
"[28.5, 39.0)",Student,Healthy,LLB,Yes,"[9.0, 12.012)",2,3.0,5.0,Yes
"[28.5, 39.0)",Student,Healthy,M.Ed,Yes,"[0.0, 3.0)",5,2.0,5.0,Yes
"[28.5, 39.0)",Student,Healthy,M.Pharm,No,"[9.0, 12.012)",5,1.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,Class 12,Yes,"[0.0, 3.0)",5,1.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,Class 12,Yes,"[3.0, 6.0)",5,1.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Arch,Yes,"[9.0, 12.012)",5,1.0,2.0,Yes
"[39.0, 49.5)",Working Professional,Moderate,LLM,Yes,"[9.0, 12.012)",5,1.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Moderate,M.Pharm,Yes,"[9.0, 12.012)",5,1.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Arch,Yes,"[9.0, 12.012)",2,1.0,2.0,Yes
"[28.5, 39.0)",Working Professional,Moderate,B.Com,Yes,"[6.0, 9.0)",3,2.0,4.0,Yes
"[18.0, 28.5)",Student,Healthy,MBBS,No,"[6.0, 9.0)",4,1.0,4.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,LLB,Yes,"[9.0, 12.012)",5,2.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,MBA,Yes,"[6.0, 9.0)",2,2.0,5.0,Yes
"[28.5, 39.0)",Student,Moderate,BE,No,"[9.0, 12.012)",5,3.0,5.0,Yes
"[18.0, 28.5)",Student,Moderate,MBBS,Yes,"[6.0, 9.0)",3,4.0,2.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,No,"[0.0, 3.0)",3,5.0,5.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[6.0, 9.0)",2,1.0,5.0,Yes
"[28.5, 39.0)",Student,Moderate,M.Tech,Yes,"[6.0, 9.0)",1,1.0,2.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[6.0, 9.0)",5,5.0,4.0,Yes
"[18.0, 28.5)",Student,Unhealthy,BCA,Yes,"[6.0, 9.0)",5,5.0,2.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,M.Ed,Yes,"[3.0, 6.0)",5,2.0,4.0,Yes
"[18.0, 28.5)",Student,Healthy,MCA,Yes,"[0.0, 3.0)",5,2.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,BA,Yes,"[0.0, 3.0)",4,4.0,4.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[9.0, 12.012)",1,4.0,3.0,Yes
"[28.5, 39.0)",Working Professional,Moderate,B.Com,Yes,"[6.0, 9.0)",5,2.0,4.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,Class 12,Yes,"[9.0, 12.012)",4,4.0,2.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,Yes,"[3.0, 6.0)",4,2.0,3.0,Yes
"[28.5, 39.0)",Student,Unhealthy,BCA,Yes,"[6.0, 9.0)",3,3.0,4.0,Yes
"[18.0, 28.5)",Student,Moderate,BHM,No,"[3.0, 6.0)",5,2.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,MCA,Yes,"[9.0, 12.012)",5,2.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Healthy,Class 12,No,"[3.0, 6.0)",5,5.0,5.0,Yes
"[28.5, 39.0)",Student,Moderate,Class 12,Yes,"[9.0, 12.012)",2,2.0,3.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Tech,Yes,"[9.0, 12.012)",2,1.0,2.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,MHM,Yes,"[9.0, 12.012)",4,1.0,2.0,Yes
"[28.5, 39.0)",Student,Unhealthy,MBA,Yes,"[3.0, 6.0)",2,3.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,B.Arch,No,"[6.0, 9.0)",5,2.0,5.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,MHM,Yes,"[6.0, 9.0)",4,1.0,5.0,Yes
"[18.0, 28.5)",Student,Healthy,M.Pharm,Yes,"[3.0, 6.0)",4,4.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Unhealthy,Class 12,Yes,"[0.0, 3.0)",2,4.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,LLB,Yes,"[3.0, 6.0)",3,1.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,No,"[3.0, 6.0)",4,4.0,4.0,Yes
"[18.0, 28.5)",Student,Healthy,MA,Yes,"[9.0, 12.012)",5,5.0,3.0,Yes
"[28.5, 39.0)",Student,Unhealthy,B.Pharm,Yes,"[3.0, 6.0)",2,2.0,1.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,ME,Yes,"[9.0, 12.012)",2,2.0,5.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,MBA,Yes,"[0.0, 3.0)",4,3.0,4.0,Yes
"[39.0, 49.5)",Working Professional,Unhealthy,LLM,Yes,"[9.0, 12.012)",4,1.0,5.0,Yes
"[18.0, 28.5)",Student,Healthy,Class 12,Yes,"[6.0, 9.0)",4,4.0,3.0,Yes
"[28.5, 39.0)",Working Professional,Moderate,BBA,Yes,"[3.0, 6.0)",5,2.0,3.0,Yes
"[28.5, 39.0)",Student,Moderate,ME,No,"[9.0, 12.012)",5,5.0,2.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,Yes,"[9.0, 12.012)",1,2.0,3.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,No,"[0.0, 3.0)",3,2.0,5.0,Yes
"[18.0, 28.5)",Student,Unhealthy,Class 12,No,"[3.0, 6.0)",2,4.0,4.0,Yes
"[28.5, 39.0)",Working Professional,Moderate,M.Ed,Yes,"[0.0, 3.0)",5,2.0,4.0,Yes
"[28.5, 39.0)",Student,Unhealthy,M.Com,Yes,"[0.0, 3.0)",4,2.0,3.0,Yes
"[18.0, 28.5)",Working Professional,Moderate,Class 12,Yes,"[0.0, 3.0)",2,2.0,5.0,Yes
"[28.5, 39.0)",Working Professional,Unhealthy,BE,Yes,"[0.0, 3.0)",3,2.0,5.0,Yes
"[28.5, 39.0)",Student,Healthy,BA,Yes,"[9.0, 12.012)",1,1.0,4.0,Yes
"[18.0, 28.5)",Student,Moderate,Class 12,Yes,"[6.0, 9.0)",5,3.0,3.0,Yes
"[18.0, 28.5)",Student,Healthy,MD,No,"[6.0, 9.0)",5,2.0,5.0,Yes
